timestamp,soil_temp,soil_humidity,soil_ec,soil_ph,soil_n,soil_p,soil_k,soil2_temp,soil2_humidity,soil2_ec,soil2_ph,soil2_n,soil2_p,soil2_k,soil3_temp,soil3_humidity,soil3_ec,soil3_ph,soil3_n,soil3_p,soil3_k,air_temp,air_wind,dewpoint,precip_prob,daily_temp_max,daily_temp_min,daily_rain_sum,sunshine_duration
2025-07-31 21:03:03,25.1,41.0,0.0,5.2,0.0,0.0,0.0,27.8,41.9,128.0,6.1,0.0,18.0,11.0,26.5,52.7,188.0,5.8,0.0,47.0,40.0,25.7,17.3,18.6,0,27.0,22.9,0.0,47128.64
2025-08-01 03:03:03,22.4,39.7,0.0,5.0,0.0,0.0,0.0,23.6,41.3,109.0,5.7,0.0,9.0,1.0,23.7,51.3,174.0,5.6,0.0,41.0,33.0,23.2,4.2,19.9,0,27.0,22.6,0.0,46334.36
2025-08-01 09:03:03,22.8,38.8,0.0,5.0,0.0,0.0,0.0,23.9,40.9,108.0,5.8,0.0,9.0,1.0,23.8,50.6,172.0,5.7,0.0,40.0,32.0,24.0,3.3,19.9,0,27.2,22.6,0.0,46742.57
2025-08-01 15:03:02,29.8,65.6,73.0,5.5,0.0,0.0,0.0,29.6,52.9,164.0,6.2,0.0,36.0,28.0,29.2,82.1,326.0,6.2,29.0,114.0,107.0,25.6,8.3,21.1,0,27.0,23.6,0.0,44891.95
2025-08-02 03:03:02,23.1,60.7,40.0,5.0,0.0,0.0,0.0,24.3,50.4,148.0,5.8,0.0,28.0,20.0,24.3,70.9,258.0,5.6,15.0,81.0,74.0,25.6,8.3,21.1,0,27.0,23.6,0.0,44891.95
2025-08-02 09:03:02,23.3,60.2,41.0,5.1,0.0,0.0,0.0,24.5,50.2,150.0,5.9,0.0,29.0,21.0,24.3,69.7,253.0,5.7,14.0,79.0,71.0,25.6,8.3,21.1,0,27.0,23.6,0.0,44891.95
2025-08-02 15:03:03,28.4,59.4,60.0,5.7,0.0,0.0,0.0,28.7,50.2,165.0,6.2,0.0,36.0,29.0,27.6,68.6,286.0,6.1,21.0,95.0,87.0,25.6,8.3,21.1,0,27.0,23.6,0.0,44891.95
2025-08-02 21:03:03,26.1,53.8,36.0,5.0,0.0,0.0,0.0,29.3,46.4,157.0,6.2,0.0,32.0,25.0,27.6,64.3,270.0,5.8,17.0,87.0,80.0,25.6,8.3,21.1,0,27.0,23.6,0.0,44891.95
2025-08-01 21:03:03,25.5,60.7,50.0,5.1,0.0,0.0,0.0,27.8,50.9,159.0,5.9,0.0,33.0,26.0,26.9,72.7,290.0,5.8,22.0,97.0,89.0,25.6,8.3,21.1,0,27.0,23.6,0.0,44891.95
2025-08-03 03:03:03,23.2,52.8,20.0,4.9,0.0,0.0,0.0,24.5,46.2,139.0,6.0,0.0,24.0,16.0,24.5,63.1,230.0,5.6,9.0,68.0,60.0,24.1,5.8,20.6,5,25.8,23.1,0.0,45062.96
2025-08-03 09:03:02,22.3,51.4,15.0,5.3,0.0,0.0,0.0,23.7,45.7,135.0,6.1,0.0,22.0,14.0,23.7,62.2,218.0,5.6,7.0,62.0,54.0,24.5,8.0,20.6,5,25.6,22.8,0.0,43855.65
2025-08-03 15:03:03,27.6,51.0,28.0,5.8,0.0,0.0,0.0,27.0,44.9,139.0,6.3,0.0,24.0,16.0,26.4,60.3,229.0,6.0,9.0,67.0,60.0,25.7,15.1,20.6,5,25.7,22.8,0.0,45776.78
2025-08-03 21:03:03,25.0,43.0,0.0,5.4,0.0,0.0,0.0,28.2,41.6,124.0,6.2,0.0,17.0,9.0,26.6,55.0,194.0,5.7,2.0,50.0,43.0,25.1,10.2,20.6,5,25.7,22.8,0.0,45776.78
2025-08-04 03:03:03,22.5,42.0,0.0,5.2,0.0,0.0,0.0,23.7,41.1,105.0,6.1,0.0,7.0,0.0,23.8,53.5,181.0,5.5,0.0,44.0,36.0,24.0,4.4,19.5,0,28.0,23.3,0.0,47696.37
2025-08-04 09:03:02,22.8,41.3,0.0,5.2,0.0,0.0,0.0,23.9,40.8,104.0,6.2,0.0,7.0,0.0,23.8,52.8,179.0,5.5,0.0,43.0,35.0,24.3,5.8,19.5,0,28.0,23.3,0.0,47556.13
2025-08-04 15:03:03,29.0,69.5,81.0,6.1,0.0,0.0,0.0,29.2,64.6,181.0,6.7,0.0,44.0,36.0,29.1,82.8,344.0,5.5,33.0,123.0,116.0,27.9,22.7,19.5,0,27.9,23.3,0.0,45695.62
2025-08-04 21:03:03,26.5,63.0,71.0,5.5,0.0,0.0,0.0,29.3,59.1,181.0,6.0,0.0,44.0,36.0,28.1,72.4,320.0,5.7,28.0,111.0,104.0,26.5,17.1,19.5,0,27.8,23.3,0.0,47415.9
2025-08-05 03:03:03,23.1,62.2,62.0,5.2,0.0,0.0,0.0,24.5,57.6,166.0,6.0,0.0,37.0,29.0,24.6,70.6,279.0,5.5,19.0,91.0,84.0,24.6,6.2,20.0,0,28.4,23.9,0.0,46240.98
2025-08-05 09:03:03,22.6,62.2,57.0,5.2,0.0,0.0,0.0,23.7,57.2,161.0,6.1,0.0,34.0,27.0,23.7,69.7,266.0,5.5,17.0,85.0,78.0,25.1,4.3,20.0,0,28.4,23.5,0.0,45690.6
2025-08-05 15:03:03,30.1,61.9,88.0,5.8,0.0,0.0,0.0,29.1,56.6,180.0,6.4,0.0,44.0,36.0,28.5,68.8,313.0,6.0,26.0,108.0,100.0,28.1,12.6,20.0,0,28.2,23.5,0.0,47341.74
2025-08-05 21:03:03,26.8,55.7,59.0,5.2,0.0,0.0,0.0,30.0,52.2,172.0,6.5,0.0,40.0,32.0,28.5,64.4,297.0,5.7,23.0,100.0,93.0,26.5,4.9,20.0,0,28.0,23.5,0.0,47479.34
2025-08-06 03:03:03,23.7,54.2,42.0,5.0,0.0,0.0,0.0,25.1,51.6,154.0,6.3,0.0,31.0,23.0,25.3,63.1,252.0,5.4,14.0,78.0,71.0,24.3,3.2,20.8,0,27.6,23.3,0.0,44882.47
2025-08-06 09:03:03,22.5,53.6,34.0,5.1,0.0,0.0,0.0,23.7,51.5,148.0,6.4,0.0,28.0,20.0,23.8,62.0,226.0,5.4,8.0,66.0,58.0,24.9,2.7,20.8,0,28.0,23.0,0.0,45055.38
2025-08-06 15:03:03,29.8,52.2,59.0,6.1,0.0,0.0,0.0,29.5,50.4,165.0,6.8,0.0,36.0,29.0,28.7,60.7,275.0,6.0,18.0,89.0,82.0,27.9,16.9,20.8,0,28.0,23.0,0.0,45055.38
2025-08-06 21:03:03,26.4,44.5,8.0,5.5,0.0,0.0,0.0,29.1,45.2,148.0,6.8,0.0,28.0,20.0,28.2,55.7,225.0,5.7,8.0,65.0,58.0,26.0,9.6,20.8,0,27.4,23.0,0.0,44111.48
2025-08-07 03:03:03,24.1,43.6,0.0,5.4,0.0,0.0,0.0,25.3,45.1,132.0,6.8,0.0,20.0,12.0,25.4,54.4,194.0,5.5,2.0,50.0,43.0,23.8,3.9,21.1,0,28.1,23.3,0.0,45600.98
2025-08-07 09:03:03,23.4,43.1,0.0,5.4,0.0,0.0,0.0,24.5,44.9,127.0,6.8,0.0,18.0,10.0,24.7,53.7,189.0,5.5,1.0,48.0,40.0,24.4,3.1,21.1,0,28.2,23.3,0.0,44859.7
2025-08-07 15:03:03,29.6,69.7,74.0,6.3,0.0,0.0,0.0,28.7,67.0,178.0,7.1,0.0,43.0,35.0,28.8,81.7,329.0,5.6,30.0,115.0,108.0,28.2,13.0,21.1,0,28.4,23.3,0.0,44859.7
2025-08-07 21:03:03,27.6,63.9,70.0,5.6,0.0,0.0,0.0,30.5,61.4,188.0,6.6,0.0,47.0,40.0,29.0,72.0,320.0,5.9,28.0,111.0,104.0,26.6,4.8,21.1,0,28.1,23.3,0.0,44859.7
2025-08-08 03:03:03,24.3,63.4,60.0,5.3,0.0,0.0,0.0,25.4,61.7,170.0,6.5,0.0,39.0,31.0,25.6,69.7,283.0,5.6,20.0,93.0,86.0,23.8,3.7,22.9,0,27.5,22.9,0.0,46096.85
2025-08-08 09:03:03,22.7,63.2,54.0,5.2,0.0,0.0,0.0,23.8,61.5,164.0,6.5,0.0,36.0,28.0,24.2,69.3,266.0,5.6,17.0,85.0,78.0,24.0,3.8,22.9,0,27.8,22.9,0.0,46462.79
2025-08-08 15:03:03,29.3,63.5,82.0,5.9,0.0,0.0,0.0,28.6,61.0,179.0,7.4,0.0,43.0,35.0,28.0,68.8,302.0,5.8,24.0,102.0,95.0,27.5,10.8,22.9,0,27.7,22.9,0.0,46204.83
2025-08-08 21:03:03,26.8,57.2,58.0,5.2,0.0,0.0,0.0,30.1,55.5,175.0,7.2,0.0,41.0,33.0,28.6,64.6,294.0,5.7,22.0,99.0,91.0,26.6,3.4,22.9,0,27.7,22.9,0.0,46333.81
2025-08-09 03:03:02,24.2,56.6,45.0,5.0,0.0,0.0,0.0,25.5,54.8,159.0,7.1,0.0,33.0,26.0,25.7,63.3,253.0,5.5,14.0,79.0,71.0,24.0,2.7,22.9,0,27.6,23.2,0.0,44895.47
2025-08-09 09:03:03,22.9,56.1,37.0,4.9,0.0,0.0,0.0,24.1,54.5,154.0,6.9,0.0,31.0,23.0,24.3,62.6,229.0,5.6,9.0,67.0,60.0,24.5,4.0,22.9,0,28.2,23.2,0.0,44597.22
2025-08-09 15:03:02,30.2,55.5,67.0,5.8,0.0,0.0,0.0,29.4,54.1,171.0,7.2,0.0,39.0,31.0,28.7,60.9,269.0,6.1,17.0,86.0,79.0,28.4,11.7,22.9,0,28.3,23.2,0.0,44471.36
2025-08-09 21:03:03,27.7,47.7,31.0,5.7,0.0,0.0,0.0,30.6,49.3,160.0,7.3,0.0,34.0,26.0,29.3,55.8,241.0,5.8,11.0,73.0,65.0,26.5,4.9,22.9,0,27.9,23.2,0.0,44597.22
2025-08-10 03:03:03,24.7,46.2,8.0,5.5,0.0,0.0,0.0,25.9,48.3,141.0,7.0,0.0,25.0,17.0,26.1,55.0,198.0,5.6,2.0,52.0,45.0,24.9,2.5,22.0,0,29.8,24.4,0.0,46414.7
2025-08-10 09:03:02,24.0,45.6,0.0,5.5,0.0,0.0,0.0,25.1,47.8,136.0,7.2,0.0,22.0,14.0,25.4,54.4,193.0,5.6,1.0,50.0,42.0,26.0,1.9,22.0,0,30.0,24.4,0.0,46414.7
2025-08-10 15:03:03,31.6,44.5,16.0,6.1,0.0,0.0,0.0,31.2,46.5,152.0,7.5,0.0,30.0,22.0,30.3,52.3,205.0,6.2,4.0,56.0,48.0,29.9,13.4,22.0,0,30.3,24.4,0.0,46414.7
2025-08-10 21:03:03,28.6,38.1,0.0,5.7,0.0,0.0,0.0,31.6,43.0,134.0,7.8,0.0,21.0,13.0,30.5,46.5,186.0,5.9,0.0,46.0,39.0,28.8,9.8,22.0,0,29.9,24.4,0.0,46414.7
2025-08-11 03:03:02,25.8,35.0,0.0,5.5,0.0,0.0,0.0,27.2,42.1,113.0,7.5,0.0,11.0,3.0,27.2,44.9,168.0,5.7,0.0,38.0,30.0,27.4,5.0,20.8,0,30.3,26.2,0.0,45543.05
2025-08-11 09:03:03,25.4,32.9,0.0,5.4,0.0,0.0,0.0,26.4,41.3,107.0,7.5,0.0,8.0,0.0,26.5,43.8,160.0,5.6,0.0,34.0,26.0,27.2,1.9,20.8,0,30.7,26.3,0.0,46019.86
2025-08-11 15:03:02,32.7,32.0,0.0,5.7,0.0,0.0,0.0,31.5,40.4,117.0,7.6,0.0,13.0,5.0,30.8,41.8,162.0,6.0,0.0,35.0,27.0,30.7,10.9,20.8,0,30.7,26.3,0.0,46139.06
2025-08-11 21:03:02,29.8,62.4,96.0,5.7,0.0,3.0,0.0,32.1,69.8,296.0,6.9,23.0,99.0,92.0,31.5,73.4,375.0,6.1,39.0,138.0,131.0,28.4,3.9,20.8,0,30.4,26.3,0.0,46019.86
2025-08-12 03:03:03,26.2,62.4,86.0,5.6,0.0,0.0,0.0,27.6,68.0,250.0,6.8,13.0,77.0,70.0,27.9,70.6,334.0,6.0,31.0,118.0,111.0,26.5,1.5,25.0,0,29.5,25.3,0.0,44604.16
2025-08-12 09:03:03,25.0,62.0,82.0,5.6,0.0,0.0,0.0,26.2,68.3,232.0,6.6,9.0,69.0,61.0,26.5,68.9,318.0,5.9,27.0,110.0,103.0,26.5,2.2,25.0,0,29.7,25.2,0.0,44985.96
2025-08-12 15:03:03,30.9,62.0,103.0,6.2,0.0,6.0,0.0,30.7,66.4,264.0,6.7,16.0,84.0,77.0,30.1,67.8,347.0,6.2,33.0,124.0,117.0,29.5,9.0,25.0,0,29.6,25.2,0.0,44738.99
2025-08-12 21:03:03,28.7,54.3,74.0,5.5,0.0,0.0,0.0,31.9,61.4,240.0,7.9,11.0,72.0,65.0,30.6,63.3,339.0,5.6,32.0,120.0,113.0,28.1,8.7,25.0,0,29.6,25.2,0.0,44754.64
2025-08-13 03:03:03,26.6,52.9,60.0,5.4,0.0,0.0,0.0,27.9,59.9,195.0,7.3,2.0,51.0,43.0,28.2,61.8,305.0,5.4,25.0,104.0,97.0,26.4,4.5,24.6,0,29.6,25.4,0.0,44466.87
2025-08-13 09:03:02,24.4,51.9,45.0,5.2,0.0,0.0,0.0,25.6,59.1,187.0,7.2,0.0,47.0,39.0,26.0,60.3,272.0,5.5,18.0,88.0,81.0,26.6,0.5,24.6,0,29.8,25.4,0.0,44334.29
2025-08-13 15:03:03,31.4,50.8,66.0,5.8,0.0,0.0,0.0,31.0,57.8,211.0,7.3,5.0,59.0,51.0,30.5,57.9,296.0,6.0,23.0,99.0,92.0,30.1,16.5,24.6,0,30.2,25.4,0.0,44782.13
2025-08-13 21:03:03,28.1,42.9,18.0,5.5,0.0,0.0,0.0,31.4,53.1,192.0,7.2,1.0,49.0,42.0,30.5,51.8,262.0,5.8,16.0,83.0,76.0,28.3,9.7,24.6,0,30.0,25.4,0.0,44894.09
2025-08-14 03:03:03,25.1,41.8,0.0,5.5,0.0,0.0,0.0,26.4,52.2,173.0,7.0,0.0,40.0,32.0,26.7,50.6,208.0,5.5,4.0,57.0,49.0,25.6,2.6,23.2,0,30.8,24.7,0.0,37248.25
2025-08-14 09:03:03,25.1,41.0,0.0,5.6,0.0,0.0,0.0,26.1,51.5,171.0,7.2,0.0,39.0,31.0,26.4,49.5,198.0,5.5,2.0,52.0,45.0,26.3,3.3,23.2,0,31.1,24.2,0.0,45658.21
2025-08-14 15:03:02,30.7,39.7,0.0,5.9,0.0,0.0,0.0,30.3,50.1,176.0,7.5,0.0,42.0,34.0,29.9,46.3,198.0,5.8,2.0,52.0,45.0,31.0,14.1,23.2,0,31.0,24.2,0.0,45658.21
2025-08-14 21:03:03,27.7,30.4,0.0,5.5,0.0,0.0,0.0,30.1,45.3,158.0,7.5,0.0,33.0,25.0,29.6,42.1,179.0,5.5,0.0,43.0,35.0,29.0,9.5,23.2,0,30.9,24.2,0.0,45658.21
2025-08-15 03:03:02,25.0,27.9,0.0,5.2,0.0,0.0,0.0,26.3,44.5,141.0,7.3,0.0,25.0,17.0,26.5,40.2,163.0,5.4,0.0,35.0,28.0,26.0,4.3,21.8,0,32.1,25.5,0.0,45520.0
2025-08-15 09:03:03,23.7,27.0,0.0,5.5,0.0,0.0,0.0,24.8,44.0,131.0,7.3,0.0,20.0,12.0,25.1,38.7,151.0,5.3,0.0,30.0,22.0,27.2,3.2,21.8,0,31.5,25.5,0.0,45520.0
2025-08-15 15:03:02,31.7,27.2,0.0,5.4,0.0,0.0,0.0,30.6,43.2,145.0,7.6,0.0,27.0,19.0,30.1,36.1,159.0,6.1,0.0,33.0,26.0,31.0,11.3,21.8,0,31.0,25.5,0.0,45415.96
2025-08-15 21:03:03,28.9,35.8,0.0,5.1,0.0,0.0,0.0,31.4,66.8,318.0,7.5,27.0,110.0,103.0,30.4,35.7,165.0,5.9,0.0,36.0,29.0,28.4,3.1,21.8,0,30.8,25.5,0.0,45415.96
2025-08-16 03:03:03,24.8,38.6,0.0,5.1,0.0,0.0,0.0,26.1,63.1,224.0,7.1,8.0,65.0,57.0,26.3,40.6,166.0,5.8,0.0,37.0,29.0,27.5,6.0,22.9,0,33.8,26.8,0.0,44800.75
2025-08-16 09:03:03,24.2,38.8,0.0,5.1,0.0,0.0,0.0,25.1,60.6,195.0,7.1,2.0,51.0,43.0,25.5,41.0,166.0,5.7,0.0,37.0,29.0,28.4,5.6,22.9,0,33.4,26.7,0.0,44675.2
2025-08-16 15:03:03,31.2,38.6,15.0,5.6,0.0,0.0,0.0,31.5,56.8,212.0,7.3,5.0,59.0,51.0,31.2,40.2,180.0,6.0,0.0,44.0,36.0,32.3,14.8,22.9,0,33.2,26.6,0.0,44836.69
2025-08-16 21:03:03,29.2,32.5,0.0,5.5,0.0,0.0,0.0,32.1,48.6,180.0,7.4,0.0,44.0,36.0,31.4,35.7,168.0,5.9,0.0,38.0,30.0,28.9,5.9,22.9,0,33.2,26.6,0.0,44936.44
2025-08-17 03:03:03,25.7,30.6,0.0,5.4,0.0,0.0,0.0,27.2,46.9,159.0,7.2,0.0,33.0,26.0,27.7,33.4,151.0,5.7,0.0,30.0,22.0,26.6,5.4,21.7,0,31.9,25.9,0.0,44727.96
2025-08-17 09:03:03,24.5,29.0,0.0,5.2,0.0,0.0,0.0,25.6,46.0,148.0,7.2,0.0,28.0,20.0,25.9,32.0,141.0,5.5,0.0,25.0,17.0,27.1,3.1,21.7,0,31.5,25.9,0.0,44918.37
2025-08-17 15:03:02,30.9,28.2,0.0,5.4,0.0,0.0,0.0,32.0,44.9,161.0,7.5,0.0,34.0,27.0,31.6,29.4,151.0,5.8,0.0,30.0,22.0,30.9,11.3,21.7,0,31.2,26.0,0.0,44823.17
2025-08-17 21:03:03,28.4,26.5,0.0,5.3,0.0,0.0,0.0,30.7,42.4,144.0,7.5,0.0,26.0,18.0,30.5,27.3,135.0,5.5,0.0,22.0,14.0,27.8,4.1,21.7,0,31.2,26.0,0.0,44727.96
2025-08-18 03:03:03,26.1,25.7,0.0,5.2,0.0,0.0,0.0,27.2,41.5,130.0,7.2,0.0,19.0,11.0,27.6,26.7,120.0,5.3,0.0,15.0,7.0,26.4,1.8,25.2,0,30.1,25.4,0.0,43125.47
2025-08-18 09:03:03,26.0,25.3,0.0,5.0,0.0,0.0,0.0,27.0,41.7,128.0,7.4,0.0,18.0,11.0,27.4,26.3,116.0,5.2,0.0,13.0,5.0,26.6,6.8,25.2,0,30.0,25.5,0.0,42993.39
2025-08-18 15:03:03,30.5,25.6,0.0,5.2,0.0,0.0,0.0,31.0,40.6,133.0,7.6,0.0,21.0,13.0,30.9,25.5,117.0,5.4,0.0,13.0,5.0,30.1,11.6,25.2,0,30.1,25.5,0.0,44034.59
2025-08-18 21:03:03,27.3,24.1,0.0,5.0,0.0,0.0,0.0,29.8,36.6,115.0,7.6,0.0,12.0,4.0,29.5,24.5,101.0,5.2,0.0,5.0,0.0,27.8,3.6,25.2,0,29.9,25.5,0.0,44034.59
2025-08-19 03:03:03,25.6,23.7,0.0,5.0,0.0,0.0,0.0,26.7,34.8,97.0,7.5,0.0,4.0,0.0,27.2,24.0,88.0,5.1,0.0,0.0,0.0,26.5,6.5,20.0,0,27.5,25.7,0.0,28361.68
2025-08-19 09:03:03,25.1,23.3,0.0,5.2,0.0,0.0,0.0,25.9,33.1,89.0,7.0,0.0,0.0,0.0,26.4,23.7,79.0,5.0,0.0,0.0,0.0,26.6,3.3,20.0,0,27.5,25.7,0.0,25247.15
2025-08-19 15:03:03,28.6,23.5,0.0,5.7,0.0,0.0,0.0,28.8,33.2,99.0,7.7,0.0,4.0,0.0,28.8,23.6,80.0,5.1,0.0,0.0,0.0,27.5,22.6,20.0,0,27.6,25.6,0.0,22766.71
2025-08-19 21:03:03,26.5,22.7,0.0,5.3,0.0,0.0,0.0,28.6,30.0,89.0,7.8,0.0,0.0,0.0,28.3,23.1,66.0,5.0,0.0,0.0,0.0,26.2,11.4,20.0,0,28.2,25.8,0.0,22766.71
2025-08-20 03:03:03,23.6,22.2,0.0,5.2,0.0,0.0,0.0,24.6,28.1,67.0,7.6,0.0,0.0,0.0,25.2,22.8,52.0,4.8,0.0,0.0,0.0,25.0,8.6,21.0,3,25.6,22.2,0.0,34333.99
2025-08-20 09:03:03,22.6,22.2,0.0,5.2,0.0,0.0,0.0,23.5,27.6,58.0,7.6,0.0,0.0,0.0,24.3,22.8,44.0,4.7,0.0,0.0,0.0,24.4,7.8,21.0,3,25.8,22.1,0.0,32709.39
2025-08-20 15:03:03,26.8,21.8,0.0,5.0,0.0,0.0,0.0,28.3,35.0,117.0,6.9,0.0,13.0,5.0,28.6,22.2,41.0,5.1,0.0,0.0,0.0,25.5,14.4,21.0,3,25.9,22.6,0.0,36185.57
2025-08-20 21:03:03,24.0,23.9,0.0,5.2,0.0,0.0,0.0,25.8,42.2,125.0,6.8,0.0,17.0,9.0,25.5,22.2,28.0,4.8,0.0,0.0,0.0,23.5,3.7,21.0,3,26.0,22.2,0.0,36185.57
2025-08-21 03:03:02,20.4,23.9,0.0,4.9,0.0,0.0,0.0,21.4,41.6,105.0,6.8,0.0,7.0,0.0,21.9,22.2,16.0,4.6,0.0,0.0,0.0,21.2,2.3,19.9,25,27.4,21.0,0.0,44121.77
2025-08-21 09:03:03,18.3,23.9,0.0,4.8,0.0,0.0,0.0,19.4,41.2,92.0,6.8,0.0,1.0,0.0,19.9,22.1,9.0,4.6,0.0,0.0,0.0,22.0,10.2,19.9,25,27.4,21.1,0.0,43783.84
2025-08-21 15:03:02,26.3,24.8,0.0,5.5,0.0,0.0,0.0,24.8,40.8,107.0,7.0,0.0,8.0,0.0,25.3,22.3,23.0,5.1,0.0,0.0,0.0,27.0,13.2,19.9,25,27.3,21.1,0.0,43783.84
2025-08-21 21:03:03,24.3,23.7,0.0,5.2,0.0,0.0,0.0,26.3,37.8,105.0,7.5,0.0,7.0,0.0,25.6,22.0,19.0,5.1,0.0,0.0,0.0,25.1,15.6,19.9,25,27.2,21.1,0.0,43783.84
2025-08-22 03:03:02,22.3,23.5,0.0,5.3,0.0,0.0,0.0,23.1,36.6,88.0,7.3,0.0,0.0,0.0,23.5,21.9,12.0,5.0,0.0,0.0,0.0,23.2,6.4,19.1,3,25.5,22.4,0.0,43229.84
2025-08-22 09:03:03,20.7,23.3,0.0,5.4,0.0,0.0,0.0,21.5,35.6,78.0,7.3,0.0,0.0,0.0,21.9,21.8,7.0,4.9,0.0,0.0,0.0,23.1,6.5,19.1,3,25.6,22.5,0.0,43200.0
2025-08-22 15:03:02,28.8,24.0,0.0,5.9,0.0,0.0,0.0,27.8,35.5,99.0,7.5,0.0,4.0,0.0,27.9,21.9,19.0,5.3,0.0,0.0,0.0,25.2,11.7,19.1,3,25.6,22.5,0.0,43200.0
2025-08-22 21:03:03,25.2,22.8,0.0,6.0,0.0,0.0,0.0,26.8,32.5,89.0,7.4,0.0,0.0,0.0,26.5,21.5,7.0,5.4,0.0,0.0,0.0,24.5,8.6,19.1,3,25.9,22.5,0.0,43200.0
2025-08-23 03:03:03,22.2,22.7,0.0,5.5,0.0,0.0,0.0,22.9,31.7,73.0,7.4,0.0,0.0,0.0,23.3,21.4,0.0,5.2,0.0,0.0,0.0,24.0,2.5,18.7,0,27.6,22.5,0.0,43487.54
2025-08-23 09:03:02,21.8,22.8,0.0,5.4,0.0,0.0,0.0,22.2,31.0,68.0,7.4,0.0,0.0,0.0,22.7,21.2,0.0,5.2,0.0,0.0,0.0,23.1,3.5,18.7,0,27.6,22.3,0.0,43380.54
2025-08-23 15:03:03,28.8,23.6,0.0,5.6,0.0,0.0,0.0,27.0,31.0,84.0,7.6,0.0,0.0,0.0,27.7,21.3,0.0,5.4,0.0,0.0,0.0,27.4,19.2,18.7,0,27.7,22.3,0.0,43380.54
2025-08-23 21:03:03,25.7,22.5,0.0,5.8,0.0,0.0,0.0,27.0,28.1,76.0,7.7,0.0,0.0,0.0,26.7,20.7,0.0,5.7,0.0,0.0,0.0,25.9,15.6,18.7,0,27.4,22.3,0.0,43345.57
2025-08-24 03:03:03,23.1,22.2,0.0,5.6,0.0,0.0,0.0,23.6,27.3,57.0,7.5,0.0,0.0,0.0,24.1,20.6,0.0,5.4,0.0,0.0,0.0,23.6,3.7,21.4,0,28.3,23.1,0.0,43559.01
2025-08-24 09:03:03,23.1,22.1,0.0,5.5,0.0,0.0,0.0,23.5,27.1,53.0,7.6,0.0,0.0,0.0,24.0,20.5,0.0,5.4,0.0,0.0,0.0,23.9,5.1,21.4,0,28.0,22.7,0.0,43454.95
2025-08-24 15:03:03,31.1,22.9,0.0,5.5,0.0,0.0,0.0,29.9,27.2,74.0,7.7,0.0,0.0,0.0,30.1,20.5,0.0,5.6,0.0,0.0,0.0,27.5,12.6,21.4,0,28.0,22.7,0.0,43454.95
2025-08-24 21:03:02,27.1,21.8,0.0,5.8,0.0,0.0,0.0,28.4,26.3,62.0,7.7,0.0,0.0,0.0,28.4,19.9,0.0,5.8,0.0,0.0,0.0,26.6,7.2,21.4,0,27.6,22.7,0.0,43454.95
2025-08-25 03:03:02,24.5,21.7,0.0,5.5,0.0,0.0,0.0,25.0,25.8,43.0,7.5,0.0,0.0,0.0,25.5,19.6,0.0,5.6,0.0,0.0,0.0,24.0,4.9,23.0,0,28.6,23.9,0.1,4717.68
2025-08-25 09:03:03,24.3,21.6,0.0,5.3,0.0,0.0,0.0,24.8,25.5,39.0,7.5,0.0,0.0,0.0,25.3,19.6,0.0,5.5,0.0,0.0,0.0,24.5,4.1,23.0,0,27.6,23.9,0.2,8641.94
2025-08-25 15:03:02,25.1,21.6,0.0,5.3,0.0,0.0,0.0,26.1,25.5,45.0,7.4,0.0,0.0,0.0,26.2,19.5,0.0,5.5,0.0,0.0,0.0,27.3,18.4,23.0,0,27.8,23.9,0.1,5191.17
2025-08-25 21:03:03,25.8,21.5,0.0,5.7,0.0,0.0,0.0,26.9,25.1,42.0,7.4,0.0,0.0,0.0,27.0,19.2,0.0,5.7,0.0,0.0,0.0,26.4,11.5,23.0,0,28.7,23.9,0.2,5185.96
2025-08-26 03:03:03,24.2,21.3,0.0,5.5,0.0,0.0,0.0,24.7,24.7,30.0,7.3,0.0,0.0,0.0,25.2,18.9,0.0,5.5,0.0,0.0,0.0,24.7,3.7,22.6,0,27.9,23.3,0.0,43359.67
2025-08-26 09:03:02,22.9,21.2,0.0,5.2,0.0,0.0,0.0,23.3,24.5,21.0,7.3,0.0,0.0,0.0,24.0,18.9,0.0,5.5,0.0,0.0,0.0,24.5,3.3,22.5,0,28.5,23.5,0.0,43457.62